time,euler_theta,euler_w,leapfrog_theta,leapfrog_w
3.445,-0.0213914,-0.167765i0,0
3.45,-0.0222302,-0.160096i0,0
3.455,-0.0230307,-0.152198i0,0
3.46,-0.0237917,-0.144084i0,0
3.465,-0.0245121,-0.135767i0,0
3.47,-0.0251909,-0.127262i0,0
3.475,-0.0258272,-0.118583i0,0
3.48,-0.0264201,-0.109744i0,0
3.485,-0.0269689,-0.10076i0,0
3.49,-0.0274727,-0.091646i0,0
3.495,-0.0279309,-0.0824164i0,0
3.5,-0.028343,-0.0730867i0,0
3.505,-0.0287084,-0.0636721i0,0
3.51,-0.0290268,-0.0541878i0,0
3.515,-0.0292977,-0.0446493i0,0
3.52,-0.029521,-0.0350721i0,0
3.525,-0.0296963,-0.0254714i0,0
3.53,-0.0298237,-0.0158627i0,0
3.535,-0.029903,-0.00626145i0,0
3.54,-0.0299343,0.00331715i0,0
3.545,-0.0299177,0.0128578i0,0
3.55,-0.0298534,0.0223455i0,0
3.555,-0.0297417,0.0317653i0,0
3.56,-0.0295829,0.0411022i0,0
3.565,-0.0293774,0.0503418i0,0
3.57,-0.0291256,0.0594696i0,0
3.575,-0.0288283,0.0684713i0,0
3.58,-0.0284859,0.0773331i0,0
3.585,-0.0280993,0.0860413i0,0
3.59,-0.0276691,0.0945825i0,0
3.595,-0.0271962,0.102944i0,0
3.6,-0.0266814,0.111112i0,0
3.605,-0.0261259,0.119075i0,0
3.61,-0.0255305,0.126821i0,0
3.615,-0.0248964,0.134338i0,0
3.62,-0.0242247,0.141615i0,0
3.625,-0.0235166,0.148642i0,0
3.63,-0.0227734,0.155407i0,0
3.635,-0.0219964,0.161901i0,0
3.64,-0.0211869,0.168114i0,0
3.645,-0.0203463,0.174038i0,0
3.65,-0.0194761,0.179664i0,0
3.655,-0.0185778,0.184984i0,0
3.66,-0.0176529,0.18999i0,0
3.665,-0.0167029,0.194677i0,0
3.67,-0.0157295,0.199036i0,0
3.675,-0.0147344,0.203063i0,0
3.68,-0.0137191,0.206752i0,0
3.685,-0.0126853,0.210098i0,0
3.69,-0.0116348,0.213098i0,0
3.695,-0.0105693,0.215747i0,0
3.7,-0.00949057,0.218043i0,0
3.705,-0.00840036,0.219983i0,0
3.71,-0.00730045,0.221565i0,0
3.715,-0.00619262,0.222788i0,0
3.72,-0.00507868,0.223651i0,0
3.725,-0.00396043,0.224154i0,0
3.73,-0.00283966,0.224298i0,0
3.735,-0.00171817,0.224083i0,0
3.74,-0.00059775,0.223511i0,0
3.745,0.000519807,0.222585i0,0
3.75,0.00163273,0.221306i0,0
3.755,0.00273926,0.219678i0,0
3.76,0.00383765,0.217705i0,0
3.765,0.00492617,0.215391i0,0
3.77,0.00600313,0.212741i0,0
3.775,0.00706684,0.209761i0,0
3.78,0.00811564,0.206456i0,0
3.785,0.00914792,0.202833i0,0
3.79,0.0101621,0.198898i0,0
3.795,0.0111566,0.194659i0,0
3.8,0.0121299,0.190123i0,0
3.805,0.0130805,0.1853i0,0
3.81,0.014007,0.180197i0,0
3.815,0.014908,0.174824i0,0
3.82,0.0157821,0.16919i0,0
3.825,0.016628,0.163306i0,0
3.83,0.0174446,0.15718i0,0
3.835,0.0182305,0.150825i0,0
3.84,0.0189846,0.14425i0,0
3.845,0.0197058,0.137467i0,0
3.85,0.0203932,0.130488i0,0
3.855,0.0210456,0.123325i0,0
3.86,0.0216622,0.115989i0,0
3.865,0.0222422,0.108493i0,0
3.87,0.0227847,0.100849i0,0
3.875,0.0232889,0.0930701i0,0
3.88,0.0237542,0.0851692i0,0
3.885,0.0241801,0.0771592i0,0
3.89,0.0245659,0.0690533i0,0
3.895,0.0249112,0.0608647i0,0
3.9,0.0252155,0.0526069i0,0
3.905,0.0254785,0.0442931i0,0
3.91,0.0257,0.035937i0,0
3.915,0.0258797,0.027552i0,0
3.92,0.0260174,0.0191515i0,0
3.925,0.0261132,0.010749i0,0
3.93,0.0261669,0.00235794i0,0
3.935,0.0261787,-0.00600831i0,0
3.94,0.0261487,-0.0143365i0,0
3.945,0.026077,-0.0226134i0,0
3.95,0.0259639,-0.0308261i0,0
3.955,0.0258098,-0.0389616i0,0
3.96,0.025615,-0.0470072i0,0
3.965,0.0253799,-0.0549504i0,0
3.97,0.0251052,-0.0627789i0,0
3.975,0.0247913,-0.0704805i0,0
3.98,0.0244389,-0.0780433i0,0
3.985,0.0240487,-0.0854558i0,0
3.99,0.0236214,-0.0927067i0,0
3.995,0.0231579,-0.0997849i0,0
4,0.0226589,-0.10668i0,0
4.005,0.0221255,-0.113381i0,0
4.01,0.0215586,-0.119878i0,0
4.015,0.0209593,-0.126162i0,0
4.02,0.0203284,-0.132223i0,0
4.025,0.0196673,-0.138052i0,0
4.03,0.0189771,-0.143641i0,0
4.035,0.0182589,-0.148982i0,0
4.04,0.017514,-0.154066i0,0
4.045,0.0167436,-0.158888i0,0
4.05,0.0159492,-0.163439i0,0
4.055,0.015132,-0.167714i0,0
4.06,0.0142934,-0.171707i0,0
4.065,0.0134349,-0.175412i0,0
4.07,0.0125578,-0.178824i0,0
4.075,0.0116637,-0.18194i0,0
4.08,0.010754,-0.184754i0,0
4.085,0.00983023,-0.187264i0,0
4.09,0.00889392,-0.189466i0,0
4.095,0.00794659,-0.191358i0,0
4.1,0.0069898,-0.192938i0,0
4.105,0.00602511,-0.194205i0,0
4.11,0.00505408,-0.195158i0,0
4.115,0.00407829,-0.195796i0,0
4.12,0.00309931,-0.196119i0,0
4.125,0.00211871,-0.196128i0,0
4.13,0.00113807,-0.195824i0,0
4.135,0.000158954,-0.195208i0,0
4.14,-0.000817086,-0.194283i0,0
4.145,-0.0017885,-0.19305i0,0
4.15,-0.00275375,-0.191514i0,0
4.155,-0.00371132,-0.189677i0,0
4.16,-0.00465971,-0.187544i0,0
4.165,-0.00559743,-0.185119i0,0
4.17,-0.00652302,-0.182406i0,0
4.175,-0.00743505,-0.179411i0,0
4.18,-0.00833211,-0.17614i0,0
4.185,-0.00921281,-0.172599i0,0
4.19,-0.0100758,-0.168795i0,0
4.195,-0.0109198,-0.164734i0,0
4.2,-0.0117435,-0.160424i0,0
4.205,-0.0125456,-0.155872i0,0
4.21,-0.0133249,-0.151088i0,0
4.215,-0.0140804,-0.146078i0,0
4.22,-0.0148108,-0.140852i0,0
4.225,-0.015515,-0.135419i0,0
4.23,-0.0161921,-0.129788i0,0
4.235,-0.0168411,-0.12397i0,0
4.24,-0.0174609,-0.117973i0,0
4.245,-0.0180508,-0.111808i0,0
4.25,-0.0186098,-0.105486i0,0
4.255,-0.0191372,-0.0990168i0,0
4.26,-0.0196323,-0.0924117i0,0
4.265,-0.0200944,-0.0856815i0,0
4.27,-0.0205228,-0.0788375i0,0
4.275,-0.020917,-0.0718909i0,0
4.28,-0.0212764,-0.0648531i0,0
4.285,-0.0216007,-0.0577358i0,0
4.29,-0.0218894,-0.0505506i0,0
4.295,-0.0221421,-0.0433091i0,0
4.3,-0.0223587,-0.0360231i0,0
4.305,-0.0225388,-0.0287044i0,0
4.31,-0.0226823,-0.0213648i0,0
4.315,-0.0227891,-0.0140161i0,0
4.32,-0.0228592,-0.00666998i0,0
4.325,-0.0228926,0.000661761i0,0
4.33,-0.0228893,0.00796749i0,0
4.335,-0.0228494,0.0152356i0,0
4.34,-0.0227732,0.0224547i0,0
4.345,-0.022661,0.0296134i0,0
4.35,-0.0225129,0.0367004i0,0
4.355,-0.0223294,0.0437047i0,0
4.36,-0.0221109,0.0506154i0,0
4.365,-0.0218578,0.0574218i0,0
4.37,-0.0215707,0.0641133i0,0
4.375,-0.0212501,0.0706798i0,0
4.38,-0.0208967,0.077111i0,0
4.385,-0.0205112,0.0833973i0,0
4.39,-0.0200942,0.089529i0,0
4.395,-0.0196465,0.0954969i0,0
4.4,-0.0191691,0.101292i0,0
4.405,-0.0186626,0.106906i0,0
4.41,-0.0181281,0.11233i0,0
4.415,-0.0175664,0.117556i0,0
4.42,-0.0169786,0.122577i0,0
4.425,-0.0163658,0.127385i0,0
4.43,-0.0157288,0.131973i0,0
4.435,-0.015069,0.136335i0,0
4.44,-0.0143873,0.140464i0,0
4.445,-0.013685,0.144356i0,0
4.45,-0.0129632,0.148003i0,0
4.455,-0.0122232,0.151402i0,0
4.46,-0.0114662,0.154547i0,0
4.465,-0.0106934,0.157436i0,0
4.47,-0.00990625,0.160063i0,0
4.475,-0.00910593,0.162425i0,0
4.48,-0.00829381,0.16452i0,0
4.485,-0.00747121,0.166346i0,0
4.49,-0.00663948,0.167899i0,0
4.495,-0.00579998,0.16918i0,0
4.5,-0.00495408,0.170186i0,0
4.505,-0.00410316,0.170916i0,0
4.51,-0.00324857,0.171372i0,0
4.515,-0.00239172,0.171552i0,0
4.52,-0.00153395,0.171458i0,0
4.525,-0.000676665,0.17109i0,0
4.53,0.000178787,0.170451i0,0
4.535,0.00103104,0.169542i0,0
4.54,0.00187875,0.168365i0,0
4.545,0.00272057,0.166923i0,0
4.55,0.00355519,0.16522i0,0
4.555,0.00438129,0.163259i0,0
4.56,0.00519758,0.161044i0,0
4.565,0.0060028,0.158579i0,0
4.57,0.0067957,0.155869i0,0
4.575,0.00757504,0.15292i0,0
4.58,0.00833964,0.149737i0,0
4.585,0.00908833,0.146326i0,0
4.59,0.00981996,0.142693i0,0
4.595,0.0105334,0.138844i0,0
4.6,0.0112276,0.134787i0,0
4.605,0.0119016,0.130528i0,0
4.61,0.0125542,0.126075i0,0
4.615,0.0131846,0.121437i0,0
4.62,0.0137918,0.11662i0,0
4.625,0.0143749,0.111634i0,0
4.63,0.014933,0.106486i0,0
4.635,0.0154655,0.101186i0,0
4.64,0.0159714,0.0957421i0,0
4.645,0.0164501,0.0901641i0,0
4.65,0.0169009,0.0844612i0,0
4.655,0.0173232,0.0786428i0,0
4.66,0.0177165,0.0727187i0,0
4.665,0.0180801,0.0666987i0,0
4.67,0.0184135,0.0605927i0,0
4.675,0.0187165,0.0544107i0,0
4.68,0.0189886,0.0481629i0,0
4.685,0.0192294,0.0418595i0,0
4.69,0.0194387,0.0355108i0,0
4.695,0.0196162,0.0291269i0,0
4.7,0.0197619,0.0227183i0,0
4.705,0.0198755,0.0162952i0,0
4.71,0.0199569,0.00986803i0,0
4.715,0.0200063,0.00344693i0,0
4.72,0.0200235,-0.00295781i0,0
4.725,0.0200087,-0.00933604i0,0
4.73,0.019962,-0.0156776i0,0
4.735,0.0198836,-0.0219726i0,0
4.74,0.0197738,-0.0282111i0,0
4.745,0.0196327,-0.0343834i0,0
4.75,0.0194608,-0.0404797i0,0
4.755,0.0192584,-0.0464907i0,0
4.76,0.019026,-0.0524069i0,0
4.765,0.0187639,-0.0582194i0,0
4.77,0.0184728,-0.0639192i0,0
4.775,0.0181532,-0.0694975i0,0
4.78,0.0178057,-0.0749459i0,0
4.785,0.017431,-0.0802561i0,0
4.79,0.0170297,-0.0854201i0,0
4.795,0.0166026,-0.0904302i0,0
4.8,0.0161505,-0.0952789i0,0
4.805,0.0156741,-0.0999589i0,0
4.81,0.0151743,-0.104463i0,0
4.815,0.014652,-0.108786i0,0
4.82,0.014108,-0.11292i0,0
4.825,0.0135434,-0.11686i0,0
4.83,0.0129591,-0.1206i0,0
4.835,0.0123561,-0.124134i0,0
4.84,0.0117355,-0.127458i0,0
4.845,0.0110982,-0.130568i0,0
4.85,0.0104453,-0.133459i0,0
4.855,0.00977805,-0.136126i0,0
4.86,0.00909742,-0.138567i0,0
4.865,0.00840458,-0.140779i0,0
4.87,0.00770069,-0.142759i0,0
4.875,0.00698689,-0.144504i0,0
4.88,0.00626438,-0.146012i0,0
4.885,0.00553432,-0.147282i0,0
4.89,0.00479791,-0.148312i0,0
4.895,0.00405635,-0.149103i0,0
4.9,0.00331083,-0.149652i0,0
4.905,0.00256257,-0.149961i0,0
4.91,0.00181277,-0.150029i0,0
4.915,0.00106262,-0.149858i0,0
4.92,0.000313332,-0.149448i0,0
4.925,-0.000433908,-0.148801i0,0
4.93,-0.00117791,-0.147918i0,0
4.935,-0.0019175,-0.146803i0,0
4.94,-0.00265152,-0.145456i0,0
4.945,-0.0033788,-0.143882i0,0
4.95,-0.00409821,-0.142084i0,0
4.955,-0.00480863,-0.140065i0,0
4.96,-0.00550896,-0.13783i0,0
4.965,-0.00619811,-0.135382i0,0
4.97,-0.00687502,-0.132726i0,0
4.975,-0.00753865,-0.129867i0,0
4.98,-0.00818798,-0.126811i0,0
4.985,-0.00882204,-0.123563i0,0
4.99,-0.00943985,-0.120128i0,0
4.995,-0.0100405,-0.116514i0,0
